customer_id,age,gender,region,sim_type,package,monthly_recharge,call_minutes,data_usage_gb,tenure_months,churn
GP02527,42,Female,Dhaka,Postpaid,Bondhu,592.0,147.0,5.57,47,No
GP02528,35,Male,Barisal,Prepaid,Nishchinto,273.0,67.0,0.8,9,No
GP02529,36,Female,Rangpur,Prepaid,Priyo Unlimited,333.0,293.0,1.32,54,No
GP02530,53,Female,Khulna,Prepaid,MyPlan,59.0,236.0,2.91,54,No
GP02531,27,Female,Sylhet,Prepaid,Bondhu,221.0,354.0,3.85,20,No
GP02532,50,Male,Mymensingh,Prepaid,MyPlan,583.0,331.0,1.76,58,No
GP02533,67,Male,Barisal,Postpaid,Djuice,369.0,246.0,3.18,9,No
GP02534,22,Male,Dhaka,Postpaid,Ekota,296.0,106.0,0.0,31,No
GP02535,64,Male,Mymensingh,Prepaid,Nishchinto,509.0,130.0,4.53,46,No
GP02536,66,Female,Sylhet,Postpaid,Bondhu,53.0,73.0,4.62,28,No
GP02537,52,Male,Mymensingh,Prepaid,Ekota,238.0,236.0,6.04,35,No
GP02538,61,Female,Rangpur,Prepaid,Nishchinto,641.0,184.0,4.15,40,No
GP02539,51,Female,Chittagong,Prepaid,Nishchinto,293.0,232.0,2.26,38,No
GP02540,50,Male,Mymensingh,Prepaid,Priyo Unlimited,291.0,267.0,0.97,44,No
GP02541,38,Male,Barisal,Prepaid,Djuice,477.0,440.0,1.37,2,No
GP02542,34,Male,Dhaka,Prepaid,Priyo Unlimited,487.0,308.0,2.82,3,No
GP02543,39,Female,Sylhet,Prepaid,Priyo Unlimited,105.0,257.0,1.31,14,No
GP02544,65,Male,Rangpur,Prepaid,MyPlan,364.0,94.0,1.46,17,Yes
GP02545,54,Female,Chittagong,Postpaid,MyPlan,563.0,253.0,2.92,35,No
GP02546,32,Male,Chittagong,Prepaid,Ekota,204.0,338.0,0.0,4,No
GP02547,52,Female,Dhaka,Postpaid,Djuice,244.0,289.0,1.02,47,No
GP02548,45,Male,Rajshahi,Postpaid,Nishchinto,304.0,145.0,3.44,30,No
GP02549,24,Male,Rangpur,Prepaid,Djuice,404.0,212.0,3.53,54,No
GP02550,49,Female,Rangpur,Prepaid,Djuice,86.0,257.0,4.73,58,Yes
GP02551,28,Male,Khulna,Postpaid,Ekota,50.0,209.0,3.31,39,No
GP02552,27,Male,Dhaka,Prepaid,MyPlan,332.0,188.0,3.06,51,No
GP02553,26,Male,Chittagong,Postpaid,Djuice,475.0,35.0,4.27,14,Yes
GP02554,31,Male,Chittagong,Prepaid,Djuice,253.0,173.0,3.38,48,No
GP02555,30,Male,Mymensingh,Prepaid,Djuice,208.0,275.0,1.06,27,No
GP02556,42,Male,Dhaka,Postpaid,Bondhu,275.0,338.0,1.4,13,No
GP02557,19,Male,Rajshahi,Postpaid,Djuice,540.0,258.0,6.35,55,No
GP02558,52,Female,Khulna,Postpaid,Djuice,200.0,356.0,9.43,20,No
GP02559,24,Female,Sylhet,Prepaid,Nishchinto,386.0,242.0,4.47,49,No
GP02560,38,Male,Dhaka,Postpaid,Priyo Unlimited,127.0,162.0,0.98,49,Yes
GP02561,35,Male,Khulna,Postpaid,Bondhu,134.0,203.0,6.8,24,No
GP02562,20,Male,Rangpur,Postpaid,Djuice,427.0,300.0,2.14,10,No
GP02563,59,Female,Khulna,Prepaid,Priyo Unlimited,545.0,223.0,3.85,7,No
GP02564,56,Female,Mymensingh,Prepaid,Djuice,433.0,186.0,2.96,52,No
GP02565,58,Male,Barisal,Postpaid,Ekota,50.0,94.0,3.37,17,Yes
GP02566,66,Female,Chittagong,Prepaid,Ekota,237.0,161.0,2.12,22,No
GP02567,28,Male,Mymensingh,Prepaid,Priyo Unlimited,336.0,210.0,5.6,59,No
GP02568,56,Male,Sylhet,Prepaid,Bondhu,309.0,192.0,2.63,44,No
GP02569,41,Male,Dhaka,Prepaid,Nishchinto,50.0,153.0,4.23,11,No
GP02570,63,Male,Mymensingh,Prepaid,Bondhu,105.0,406.0,4.18,42,No
GP02571,36,Female,Chittagong,Prepaid,Bondhu,180.0,310.0,2.78,23,No
GP02572,21,Female,Barisal,Postpaid,Ekota,290.0,469.0,0.0,54,No
GP02573,43,Male,Mymensingh,Prepaid,Ekota,50.0,89.0,1.35,22,No
GP02574,55,Female,Barisal,Prepaid,Nishchinto,390.0,281.0,4.42,40,No
GP02575,59,Female,Mymensingh,Prepaid,Djuice,286.0,207.0,3.61,47,No
GP02576,49,Male,Chittagong,Prepaid,Nishchinto,144.0,252.0,1.37,54,No
GP02577,56,Female,Rajshahi,Prepaid,Djuice,329.0,435.0,3.09,18,No
GP02578,62,Male,Khulna,Prepaid,Priyo Unlimited,84.0,76.0,3.42,55,No
GP02579,63,Male,Dhaka,Prepaid,Priyo Unlimited,292.0,193.0,4.17,45,No
GP02580,53,Male,Dhaka,Postpaid,MyPlan,50.0,175.0,6.64,26,No
GP02581,57,Male,Dhaka,Prepaid,Ekota,52.0,193.0,0.0,48,Yes
GP02582,54,Female,Chittagong,Prepaid,MyPlan,232.0,39.0,5.42,30,No
GP02583,50,Male,Rangpur,Prepaid,MyPlan,193.0,379.0,3.43,13,No
GP02584,53,Female,Rajshahi,Prepaid,Ekota,358.0,383.0,0.94,4,No
GP02585,20,Male,Sylhet,Postpaid,MyPlan,297.0,308.0,3.33,43,No
GP02586,26,Male,Barisal,Postpaid,Bondhu,615.0,116.0,5.89,27,No
GP02587,25,Female,Chittagong,Prepaid,Djuice,260.0,278.0,6.49,51,No
GP02588,50,Male,Rangpur,Prepaid,Nishchinto,50.0,337.0,0.96,40,No
GP02589,23,Female,Sylhet,Prepaid,Ekota,50.0,289.0,1.3,10,No
GP02590,58,Female,Barisal,Prepaid,Bondhu,121.0,245.0,0.41,44,Yes
GP02591,56,Male,Barisal,Postpaid,Priyo Unlimited,808.0,391.0,3.47,28,No
GP02592,21,Male,Rajshahi,Prepaid,Nishchinto,294.0,179.0,3.56,21,No
GP02593,30,Male,Khulna,Prepaid,Nishchinto,466.0,233.0,4.97,52,No
GP02594,66,Male,Dhaka,Prepaid,Nishchinto,451.0,313.0,3.88,11,No
GP02595,19,Male,Mymensingh,Prepaid,MyPlan,110.0,282.0,4.79,20,No
GP02596,22,Male,Sylhet,Prepaid,MyPlan,50.0,306.0,0.23,53,Yes
GP02597,61,Female,Chittagong,Prepaid,MyPlan,396.0,303.0,6.51,36,No
GP02598,44,Female,Sylhet,Postpaid,MyPlan,50.0,302.0,5.59,19,Yes
GP02599,49,Male,Khulna,Prepaid,Bondhu,447.0,214.0,1.94,52,No
GP02600,38,Female,Dhaka,Prepaid,MyPlan,282.0,180.0,1.43,10,No
GP02601,25,Female,Sylhet,Prepaid,Ekota,392.0,264.0,4.49,15,No
GP02602,55,Male,Khulna,Postpaid,Nishchinto,346.0,401.0,0.0,45,No
GP02603,25,Male,Chittagong,Prepaid,Bondhu,354.0,248.0,1.53,45,No
GP02604,67,Female,Rajshahi,Postpaid,Priyo Unlimited,316.0,310.0,0.94,53,Yes
GP02605,20,Male,Rangpur,Postpaid,MyPlan,342.0,261.0,2.81,18,No
GP02606,61,Female,Barisal,Postpaid,Priyo Unlimited,307.0,453.0,2.11,7,No
GP02607,20,Male,Chittagong,Prepaid,Nishchinto,94.0,236.0,1.43,30,No
GP02608,39,Female,Dhaka,Prepaid,Bondhu,241.0,310.0,1.23,14,No
GP02609,23,Female,Barisal,Prepaid,Nishchinto,625.0,178.0,1.72,37,No
GP02610,19,Female,Rangpur,Prepaid,Priyo Unlimited,347.0,138.0,0.62,41,Yes
GP02611,40,Female,Chittagong,Prepaid,Bondhu,471.0,249.0,4.09,30,No
GP02612,61,Male,Mymensingh,Prepaid,Djuice,153.0,368.0,5.25,54,No
GP02613,19,Male,Chittagong,Postpaid,Bondhu,150.0,313.0,3.8,27,No
GP02614,55,Female,Chittagong,Prepaid,MyPlan,119.0,41.0,5.77,49,Yes
GP02615,34,Female,Mymensingh,Prepaid,Priyo Unlimited,100.0,323.0,1.32,57,No
GP02616,52,Male,Chittagong,Prepaid,Nishchinto,57.0,97.0,1.5,37,No
GP02617,51,Male,Barisal,Prepaid,Nishchinto,335.0,334.0,3.88,48,No
GP02618,40,Female,Dhaka,Prepaid,Nishchinto,247.0,304.0,4.14,41,No
GP02619,47,Female,Rangpur,Prepaid,Ekota,431.0,235.0,3.03,17,No
GP02620,69,Female,Khulna,Prepaid,Ekota,253.0,323.0,2.95,30,No
GP02621,25,Female,Sylhet,Prepaid,MyPlan,50.0,224.0,0.87,18,Yes
GP02622,39,Female,Mymensingh,Postpaid,Djuice,367.0,265.0,0.0,3,No
GP02623,61,Male,Rajshahi,Postpaid,Ekota,50.0,106.0,4.12,28,No
GP02624,53,Female,Mymensingh,Postpaid,Bondhu,332.0,224.0,4.96,37,No
GP02625,22,Male,Rangpur,Prepaid,Priyo Unlimited,184.0,342.0,2.13,30,No
GP02626,30,Male,Sylhet,Prepaid,MyPlan,335.0,117.0,1.9,54,No
GP02627,46,Male,Sylhet,Prepaid,Djuice,83.0,332.0,1.68,21,Yes
GP02628,48,Female,Rajshahi,Prepaid,Bondhu,417.0,48.0,2.25,49,Yes
GP02629,64,Male,Rangpur,Prepaid,Nishchinto,306.0,131.0,5.01,20,No
GP02630,33,Male,Barisal,Prepaid,Ekota,248.0,219.0,1.13,22,No
GP02631,59,Male,Dhaka,Prepaid,Bondhu,50.0,265.0,4.29,36,Yes
GP02632,47,Male,Rajshahi,Prepaid,Djuice,572.0,193.0,2.0,36,No
GP02633,33,Female,Dhaka,Postpaid,MyPlan,164.0,190.0,0.0,21,No
GP02634,29,Female,Barisal,Prepaid,Bondhu,339.0,361.0,2.31,24,No
GP02635,34,Male,Sylhet,Prepaid,MyPlan,158.0,369.0,6.28,21,No
GP02636,33,Male,Dhaka,Prepaid,Nishchinto,867.0,208.0,1.63,7,No
GP02637,29,Female,Barisal,Prepaid,Djuice,322.0,211.0,2.53,8,No
GP02638,25,Female,Barisal,Prepaid,Djuice,208.0,221.0,3.02,22,No
GP02639,37,Female,Khulna,Prepaid,Ekota,391.0,472.0,3.39,22,No
GP02640,20,Male,Rajshahi,Prepaid,Priyo Unlimited,413.0,252.0,6.08,30,No
GP02641,33,Female,Khulna,Postpaid,Djuice,359.0,407.0,1.41,34,No
GP02642,47,Male,Mymensingh,Postpaid,Bondhu,251.0,323.0,3.02,29,No
GP02643,62,Male,Sylhet,Prepaid,Bondhu,366.0,240.0,4.52,10,No
GP02644,40,Female,Rajshahi,Prepaid,Bondhu,277.0,185.0,1.57,5,No
GP02645,45,Male,Sylhet,Prepaid,Nishchinto,296.0,328.0,3.15,49,No
GP02646,68,Female,Khulna,Postpaid,Djuice,182.0,171.0,4.96,57,No
GP02647,57,Male,Rangpur,Prepaid,Djuice,80.0,211.0,1.96,39,No
GP02648,22,Female,Barisal,Prepaid,Bondhu,384.0,316.0,2.65,34,No
GP02649,37,Male,Sylhet,Prepaid,Ekota,391.0,226.0,0.7,38,No
GP02650,57,Male,Rajshahi,Prepaid,Ekota,494.0,211.0,4.89,10,No
GP02651,61,Female,Mymensingh,Postpaid,Djuice,307.0,219.0,3.32,9,No
GP02652,18,Female,Rajshahi,Prepaid,Djuice,268.0,181.0,2.15,32,No
GP02653,47,Female,Sylhet,Prepaid,MyPlan,89.0,295.0,2.38,5,Yes
GP02654,38,Female,Rajshahi,Prepaid,Djuice,294.0,254.0,2.98,35,No
GP02655,37,Male,Mymensingh,Prepaid,Bondhu,354.0,114.0,3.67,11,No
GP02656,23,Female,Barisal,Postpaid,Priyo Unlimited,50.0,201.0,1.69,42,Yes
GP02657,39,Female,Rangpur,Postpaid,Nishchinto,460.0,213.0,1.85,16,No
GP02658,35,Male,Barisal,Prepaid,Djuice,193.0,213.0,2.47,27,No
GP02659,25,Female,Rajshahi,Prepaid,Djuice,271.0,310.0,3.3,20,No
GP02660,56,Female,Mymensingh,Prepaid,Bondhu,390.0,180.0,6.21,51,No
GP02661,49,Male,Mymensingh,Prepaid,MyPlan,299.0,520.0,1.39,1,No
GP02662,50,Female,Sylhet,Prepaid,Priyo Unlimited,511.0,389.0,0.0,26,Yes
GP02663,33,Female,Khulna,Prepaid,Djuice,394.0,388.0,5.8,11,No
GP02664,29,Female,Rajshahi,Prepaid,Ekota,278.0,147.0,1.24,15,No
GP02665,55,Female,Rajshahi,Prepaid,Ekota,50.0,47.0,5.94,39,Yes
GP02666,69,Female,Rajshahi,Prepaid,Ekota,449.0,216.0,5.49,40,No
GP02667,51,Female,Rajshahi,Postpaid,Nishchinto,123.0,279.0,4.09,48,Yes
GP02668,31,Male,Sylhet,Prepaid,Nishchinto,428.0,234.0,5.43,18,No
GP02669,53,Female,Khulna,Prepaid,Priyo Unlimited,374.0,197.0,0.0,24,No
GP02670,50,Male,Khulna,Prepaid,Djuice,270.0,76.0,0.3,28,Yes
GP02671,40,Male,Dhaka,Prepaid,Djuice,443.0,183.0,3.57,25,No
GP02672,67,Male,Rajshahi,Prepaid,Djuice,378.0,226.0,2.23,23,No
GP02673,62,Male,Rajshahi,Prepaid,Nishchinto,349.0,200.0,1.43,11,No
GP02674,19,Female,Dhaka,Postpaid,Priyo Unlimited,50.0,200.0,4.62,33,No
GP02675,58,Female,Khulna,Prepaid,Djuice,306.0,170.0,3.52,16,No
GP02676,38,Female,Mymensingh,Prepaid,Bondhu,114.0,415.0,5.1,36,No
GP02677,19,Male,Mymensingh,Prepaid,MyPlan,136.0,321.0,2.26,23,No
GP02678,44,Female,Chittagong,Prepaid,Ekota,246.0,346.0,2.97,6,No
GP02679,26,Female,Barisal,Prepaid,Ekota,520.0,277.0,6.08,43,No
GP02680,18,Female,Chittagong,Prepaid,Bondhu,355.0,116.0,0.43,24,No
GP02681,28,Male,Khulna,Prepaid,Djuice,365.0,324.0,2.83,38,No
GP02682,20,Male,Rangpur,Prepaid,Priyo Unlimited,416.0,385.0,1.25,42,No
GP02683,69,Female,Rajshahi,Prepaid,Priyo Unlimited,169.0,399.0,6.39,6,No
GP02684,40,Male,Chittagong,Prepaid,Nishchinto,64.0,312.0,7.81,10,Yes
GP02685,43,Male,Sylhet,Prepaid,Djuice,50.0,250.0,3.42,22,Yes
GP02686,21,Female,Mymensingh,Prepaid,Priyo Unlimited,335.0,250.0,3.99,23,No
GP02687,35,Male,Sylhet,Prepaid,Djuice,448.0,302.0,2.79,5,No
GP02688,23,Male,Dhaka,Postpaid,Ekota,437.0,86.0,2.72,28,No
GP02689,52,Female,Khulna,Prepaid,Ekota,175.0,314.0,3.17,59,No
GP02690,39,Male,Khulna,Postpaid,Nishchinto,503.0,201.0,0.3,9,No
GP02691,60,Male,Chittagong,Prepaid,Ekota,606.0,471.0,4.32,39,No
GP02692,32,Male,Rajshahi,Postpaid,Djuice,391.0,220.0,1.03,49,No
GP02693,39,Male,Khulna,Prepaid,Bondhu,523.0,269.0,2.29,59,No
GP02694,54,Male,Chittagong,Prepaid,Nishchinto,431.0,264.0,3.07,44,No
GP02695,69,Male,Chittagong,Prepaid,Bondhu,266.0,181.0,1.48,28,No
GP02696,59,Male,Barisal,Prepaid,Djuice,200.0,296.0,4.2,25,No
GP02697,29,Male,Barisal,Prepaid,Nishchinto,58.0,284.0,2.05,43,No
GP02698,64,Female,Khulna,Prepaid,Bondhu,233.0,352.0,5.13,38,No
GP02699,66,Female,Chittagong,Prepaid,Nishchinto,264.0,322.0,1.26,27,No
GP02700,59,Female,Dhaka,Postpaid,Djuice,268.0,269.0,2.67,24,No
GP02701,55,Female,Dhaka,Prepaid,Priyo Unlimited,283.0,168.0,0.86,57,No
GP02702,35,Male,Barisal,Postpaid,Nishchinto,50.0,171.0,4.96,43,Yes
GP02703,62,Female,Khulna,Prepaid,Priyo Unlimited,417.0,416.0,2.38,43,No
GP02704,52,Female,Mymensingh,Prepaid,Djuice,434.0,259.0,1.89,46,No
GP02705,47,Male,Rajshahi,Prepaid,Nishchinto,356.0,458.0,2.62,16,No
GP02706,41,Male,Rangpur,Prepaid,Nishchinto,125.0,168.0,2.78,2,Yes
GP02707,59,Male,Mymensingh,Prepaid,Priyo Unlimited,355.0,469.0,3.81,2,No
GP02708,47,Male,Dhaka,Postpaid,Ekota,303.0,156.0,4.08,5,No
GP02709,31,Male,Dhaka,Prepaid,Priyo Unlimited,371.0,206.0,2.7,46,No
GP02710,23,Female,Mymensingh,Prepaid,Priyo Unlimited,533.0,294.0,2.92,21,No
GP02711,20,Male,Barisal,Postpaid,Priyo Unlimited,273.0,350.0,0.0,10,Yes
GP02712,33,Female,Barisal,Prepaid,Djuice,327.0,318.0,2.1,42,No
GP02713,24,Female,Khulna,Postpaid,MyPlan,170.0,59.0,5.86,18,No
GP02714,69,Male,Barisal,Postpaid,Priyo Unlimited,438.0,193.0,3.9,26,No
GP02715,31,Female,Sylhet,Prepaid,Nishchinto,405.0,135.0,0.85,20,Yes
GP02716,26,Female,Rangpur,Prepaid,Bondhu,332.0,112.0,2.22,41,No
GP02717,32,Male,Mymensingh,Prepaid,Ekota,142.0,248.0,1.81,36,Yes
GP02718,38,Female,Mymensingh,Postpaid,Priyo Unlimited,198.0,39.0,5.14,49,No
GP02719,52,Female,Chittagong,Prepaid,Priyo Unlimited,50.0,350.0,4.94,21,No
GP02720,19,Female,Dhaka,Prepaid,Ekota,196.0,324.0,1.44,2,No
GP02721,44,Male,Mymensingh,Postpaid,Priyo Unlimited,406.0,412.0,3.02,46,No
GP02722,19,Male,Sylhet,Prepaid,Nishchinto,359.0,143.0,0.73,54,No
GP02723,52,Male,Mymensingh,Postpaid,MyPlan,324.0,153.0,1.75,33,No
GP02724,35,Female,Rajshahi,Prepaid,Priyo Unlimited,523.0,355.0,1.82,23,No
GP02725,31,Male,Sylhet,Prepaid,Ekota,346.0,363.0,1.6,39,No
GP02726,37,Female,Khulna,Postpaid,Priyo Unlimited,213.0,385.0,3.73,31,No
GP02727,35,Male,Rajshahi,Prepaid,Djuice,195.0,365.0,5.7,4,No
GP02728,27,Female,Rajshahi,Prepaid,Nishchinto,265.0,272.0,2.88,41,No
GP02729,42,Male,Mymensingh,Prepaid,Nishchinto,232.0,204.0,0.89,3,No
GP02730,19,Male,Barisal,Prepaid,MyPlan,443.0,323.0,3.42,37,No
GP02731,42,Female,Mymensingh,Prepaid,Djuice,363.0,206.0,3.42,53,No
GP02732,50,Male,Sylhet,Postpaid,Djuice,252.0,261.0,2.62,56,No
GP02733,53,Female,Khulna,Prepaid,MyPlan,258.0,212.0,6.72,10,No
GP02734,48,Male,Dhaka,Prepaid,Bondhu,405.0,277.0,3.49,42,No
GP02735,31,Male,Rangpur,Prepaid,Priyo Unlimited,452.0,374.0,4.15,32,No
GP02736,18,Female,Barisal,Prepaid,Djuice,50.0,215.0,0.0,36,Yes
GP02737,63,Female,Sylhet,Postpaid,Bondhu,274.0,200.0,1.07,49,No
GP02738,33,Female,Dhaka,Postpaid,Bondhu,314.0,239.0,4.03,27,No
GP02739,63,Male,Sylhet,Prepaid,Nishchinto,382.0,132.0,3.57,53,No
GP02740,69,Female,Barisal,Prepaid,Priyo Unlimited,317.0,316.0,2.24,49,No
GP02741,20,Male,Dhaka,Prepaid,Nishchinto,361.0,262.0,3.91,19,No
GP02742,52,Female,Barisal,Prepaid,Ekota,264.0,246.0,4.85,38,No
GP02743,58,Female,Sylhet,Prepaid,Nishchinto,179.0,283.0,2.05,1,No
GP02744,23,Female,Rajshahi,Prepaid,Djuice,418.0,103.0,1.75,26,No
GP02745,42,Female,Rangpur,Postpaid,Djuice,422.0,390.0,2.49,46,No
GP02746,30,Female,Chittagong,Prepaid,Priyo Unlimited,398.0,198.0,4.0,13,No
GP02747,51,Female,Rangpur,Postpaid,Bondhu,424.0,213.0,1.85,35,No
GP02748,25,Male,Rajshahi,Prepaid,Djuice,154.0,337.0,4.71,55,No
GP02749,38,Female,Barisal,Prepaid,Nishchinto,224.0,311.0,2.04,2,No
GP02750,51,Male,Rangpur,Postpaid,Nishchinto,468.0,450.0,1.88,22,No
GP02751,21,Female,Barisal,Prepaid,Priyo Unlimited,353.0,153.0,7.69,39,No
GP02752,42,Female,Barisal,Postpaid,Nishchinto,308.0,156.0,0.53,28,Yes
GP02753,32,Female,Dhaka,Prepaid,MyPlan,262.0,130.0,4.56,44,No
GP02754,21,Male,Khulna,Prepaid,Priyo Unlimited,490.0,263.0,0.0,2,No
GP02755,62,Male,Barisal,Postpaid,Priyo Unlimited,50.0,223.0,4.32,11,Yes
GP02756,29,Female,Rangpur,Prepaid,Djuice,344.0,180.0,8.38,48,No
GP02757,49,Male,Rangpur,Postpaid,Priyo Unlimited,290.0,243.0,5.11,59,No
GP02758,49,Female,Rangpur,Postpaid,Ekota,112.0,147.0,5.68,37,No
GP02759,45,Female,Rajshahi,Prepaid,Djuice,542.0,405.0,2.81,26,No
GP02760,30,Male,Chittagong,Prepaid,Djuice,50.0,180.0,4.88,28,Yes
GP02761,48,Male,Barisal,Prepaid,MyPlan,318.0,193.0,3.5,26,No
GP02762,31,Male,Mymensingh,Prepaid,Djuice,379.0,11.0,7.05,17,Yes
GP02763,37,Male,Barisal,Postpaid,Bondhu,154.0,85.0,0.79,3,No
GP02764,35,Female,Barisal,Prepaid,Nishchinto,342.0,191.0,5.37,14,No
GP02765,46,Male,Mymensingh,Prepaid,Nishchinto,266.0,219.0,3.86,16,No
GP02766,23,Male,Dhaka,Prepaid,Priyo Unlimited,448.0,322.0,1.17,49,No
GP02767,49,Female,Barisal,Prepaid,MyPlan,827.0,100.0,2.45,51,No
GP02768,46,Male,Rajshahi,Postpaid,Nishchinto,351.0,295.0,0.0,36,No
GP02769,60,Male,Sylhet,Prepaid,Bondhu,391.0,312.0,0.0,28,No
GP02770,19,Male,Khulna,Postpaid,MyPlan,154.0,318.0,0.6,28,Yes
GP02771,40,Male,Rangpur,Prepaid,Ekota,332.0,354.0,2.22,53,No
GP02772,36,Female,Barisal,Prepaid,Nishchinto,244.0,134.0,3.16,52,No
GP02773,48,Female,Dhaka,Prepaid,Djuice,417.0,304.0,0.38,52,No
GP02774,68,Male,Rajshahi,Prepaid,Bondhu,86.0,427.0,2.37,25,Yes
GP02775,22,Male,Barisal,Postpaid,Bondhu,139.0,390.0,3.47,57,No
GP02776,36,Female,Mymensingh,Prepaid,Nishchinto,477.0,439.0,1.85,9,No
GP02777,51,Male,Dhaka,Postpaid,Priyo Unlimited,331.0,274.0,0.84,11,Yes
GP02778,27,Male,Sylhet,Prepaid,Ekota,499.0,191.0,1.54,37,No
GP02779,42,Male,Chittagong,Prepaid,Djuice,355.0,0.0,5.67,43,Yes
GP02780,19,Male,Barisal,Prepaid,Ekota,376.0,126.0,0.0,45,No
GP02781,28,Male,Rajshahi,Prepaid,Ekota,254.0,197.0,5.31,21,No
GP02782,67,Male,Dhaka,Prepaid,Nishchinto,271.0,215.0,5.73,2,No
GP02783,48,Male,Mymensingh,Prepaid,Djuice,445.0,171.0,2.29,54,No
GP02784,32,Male,Dhaka,Postpaid,Nishchinto,279.0,284.0,3.92,34,No
GP02785,26,Male,Barisal,Prepaid,Nishchinto,478.0,269.0,1.44,42,No
GP02786,40,Female,Dhaka,Prepaid,Priyo Unlimited,284.0,254.0,3.54,13,No
GP02787,36,Female,Chittagong,Prepaid,Bondhu,123.0,329.0,7.45,5,No
GP02788,26,Female,Dhaka,Prepaid,Priyo Unlimited,109.0,203.0,5.54,11,No
GP02789,52,Male,Rangpur,Postpaid,Priyo Unlimited,274.0,360.0,1.99,29,No
GP02790,38,Male,Khulna,Prepaid,Nishchinto,437.0,130.0,0.36,47,No
GP02791,26,Female,Rangpur,Prepaid,Priyo Unlimited,200.0,220.0,2.41,28,No
GP02792,45,Male,Khulna,Prepaid,Priyo Unlimited,410.0,282.0,3.55,28,No
GP02793,63,Female,Dhaka,Prepaid,MyPlan,315.0,58.0,4.44,5,Yes
GP02794,68,Male,Mymensingh,Prepaid,Djuice,391.0,200.0,2.78,20,No
GP02795,24,Female,Mymensingh,Prepaid,Bondhu,257.0,321.0,6.57,37,No
GP02796,33,Female,Barisal,Prepaid,Djuice,327.0,207.0,3.07,39,No
GP02797,33,Female,Mymensingh,Prepaid,Bondhu,441.0,68.0,2.05,10,No
GP02798,50,Male,Khulna,Postpaid,MyPlan,297.0,161.0,4.05,32,No
GP02799,21,Female,Rajshahi,Prepaid,Nishchinto,221.0,115.0,4.4,29,No
GP02800,21,Male,Khulna,Postpaid,Bondhu,50.0,300.0,1.47,2,No
GP02801,56,Male,Rangpur,Prepaid,Bondhu,381.0,262.0,1.12,1,No
GP02802,57,Male,Dhaka,Postpaid,Bondhu,184.0,94.0,0.0,20,No
GP02803,34,Male,Barisal,Prepaid,MyPlan,222.0,86.0,2.42,55,No
GP02804,54,Male,Sylhet,Prepaid,Djuice,139.0,178.0,5.43,1,No
GP02805,56,Male,Barisal,Prepaid,MyPlan,265.0,253.0,4.33,4,No
GP02806,69,Male,Barisal,Prepaid,Bondhu,615.0,183.0,5.25,15,No
GP02807,46,Female,Barisal,Prepaid,Priyo Unlimited,353.0,285.0,1.69,47,No
GP02808,69,Female,Rajshahi,Prepaid,Bondhu,203.0,282.0,2.67,30,No
GP02809,53,Female,Chittagong,Prepaid,Priyo Unlimited,232.0,303.0,0.0,6,No
GP02810,55,Male,Rangpur,Prepaid,Nishchinto,84.0,109.0,5.02,38,No
GP02811,56,Male,Dhaka,Prepaid,MyPlan,130.0,222.0,5.69,1,No
GP02812,67,Male,Chittagong,Postpaid,Priyo Unlimited,107.0,358.0,0.87,7,No
GP02813,54,Male,Sylhet,Prepaid,MyPlan,341.0,183.0,6.25,5,No
GP02814,69,Female,Chittagong,Prepaid,Ekota,367.0,169.0,2.53,54,No
GP02815,52,Male,Dhaka,Prepaid,Djuice,312.0,201.0,0.83,49,No
GP02816,24,Female,Rangpur,Prepaid,Ekota,355.0,199.0,2.37,7,No
GP02817,44,Male,Rangpur,Prepaid,Priyo Unlimited,185.0,262.0,4.26,36,No
GP02818,45,Female,Dhaka,Postpaid,Ekota,128.0,192.0,2.89,3,No
GP02819,39,Male,Sylhet,Prepaid,Djuice,127.0,48.0,1.84,12,Yes
GP02820,31,Female,Dhaka,Prepaid,Priyo Unlimited,120.0,369.0,4.18,59,No
GP02821,24,Male,Sylhet,Prepaid,Nishchinto,354.0,301.0,4.37,15,No
GP02822,54,Female,Sylhet,Prepaid,Nishchinto,602.0,265.0,2.65,20,No
GP02823,39,Male,Dhaka,Postpaid,Djuice,143.0,241.0,2.29,41,No
GP02824,22,Female,Khulna,Postpaid,Djuice,249.0,218.0,1.91,21,No
GP02825,19,Female,Rangpur,Prepaid,Priyo Unlimited,330.0,170.0,3.96,32,No
GP02826,44,Male,Sylhet,Prepaid,MyPlan,258.0,62.0,0.0,12,No
GP02827,38,Female,Dhaka,Prepaid,Priyo Unlimited,350.0,413.0,1.47,37,No
GP02828,55,Male,Mymensingh,Prepaid,MyPlan,214.0,252.0,2.68,40,No
GP02829,32,Male,Khulna,Prepaid,MyPlan,198.0,89.0,1.42,47,No
GP02830,38,Male,Rangpur,Prepaid,MyPlan,273.0,147.0,3.51,7,No
GP02831,27,Female,Sylhet,Prepaid,Priyo Unlimited,349.0,280.0,3.33,51,No
GP02832,40,Female,Rangpur,Prepaid,Bondhu,492.0,278.0,7.96,45,No
GP02833,56,Male,Khulna,Prepaid,Bondhu,356.0,175.0,1.48,31,No
GP02834,22,Male,Rangpur,Postpaid,Nishchinto,262.0,142.0,2.98,1,No
GP02835,18,Female,Rajshahi,Prepaid,Bondhu,425.0,193.0,1.09,11,No
GP02836,30,Female,Barisal,Postpaid,Bondhu,450.0,57.0,6.88,45,No
GP02837,38,Female,Rajshahi,Prepaid,MyPlan,254.0,202.0,6.4,34,No
